azimuth_deg,horizon_deg,distance_m,height_taw,class_code
273.0,-0.41231975066288257,8910.0,11.579999923706055,5
273.1,-0.3258943261179346,5920.0,39.0,5
273.20000000000005,-0.4017695592713869,9410.0,10.34000015258789,5
273.30000000000007,-0.39449068727616254,9020.0,13.729999542236328,5
273.4000000000001,-0.38809992965793666,8000.0,20.459999084472656,5
273.5000000000001,-0.37131388460875614,8010.0,22.75,5
273.60000000000014,-0.3226317457061625,8040.0,29.420000076293945,5
273.70000000000016,-0.3922452735579413,9260.0,12.739999771118164,5
273.8000000000002,-0.31859960470298754,9410.0,24.0,5
273.9000000000002,-0.3214414980599885,9420.0,23.489999771118164,5
274.0000000000002,-0.31078934437897743,9430.0,25.200000762939453,5
274.10000000000025,-0.3378262573392526,9430.0,20.75,5
274.2000000000003,-0.2977492924663519,9470.0,27.190000534057617,5
274.3000000000003,-0.36671326623211603,9480.0,15.739999771118164,5
274.4000000000003,-0.3168358063040411,9450.0,24.1200008392334,5
274.50000000000034,-0.3608101227827787,9060.0,18.829999923706055,5
274.60000000000036,-0.4250028038446434,9990.0,2.990000009536743,1
274.7000000000004,-0.3891350060348059,9480.0,12.029999732971191,5
274.8000000000004,-0.3912545599072241,9460.0,11.789999961853027,5
274.90000000000043,-0.3940302996068413,9480.0,11.220000267028809,5
275.00000000000045,-0.4008841523743641,9460.0,10.199999809265137,5
275.1000000000005,-0.37148771614827886,9480.0,14.949999809265137,5
275.2000000000005,-0.3822930255640518,7950.0,21.549999237060547,5
275.3000000000005,-0.3797070085319175,9480.0,13.59000015258789,5
275.40000000000055,-0.3524172645183871,8460.0,23.1299991607666,5
275.50000000000057,-0.3285708573137166,9460.0,22.139999389648438,5
275.6000000000006,-0.32776603986352054,8460.0,26.770000457763672,5
275.7000000000006,-0.3758108282792175,9460.0,14.34000015258789,5
275.80000000000064,-0.2361751232618205,9970.0,35.970001220703125,5
275.90000000000066,-0.2353847648252499,9940.0,36.189998626708984,5
276.0000000000007,-0.3440493149555819,9860.0,17.709999084472656,5
276.1000000000007,-0.2526741890185317,6990.0,42.790000915527344,5
276.2000000000007,-0.3670625113114253,9500.0,15.579999923706055,5
276.30000000000075,-0.20172281460302882,9880.0,42.15999984741211,5
276.4000000000008,-0.3415118229193935,9510.0,19.770000457763672,5
276.5000000000008,-0.279099092808285,9780.0,29.170000076293945,5
276.6000000000008,-0.1647038836265623,9830.0,48.619998931884766,5
276.70000000000084,-0.3828543192128111,7630.0,23.270000457763672,5
276.80000000000086,-0.33473158287775395,9520.0,20.850000381469727,5
276.9000000000009,-0.338580881854829,7730.0,28.68000030517578,5
277.0000000000009,-0.3455631276897544,7800.0,27.389999389648438,5
277.10000000000093,-0.340650850875685,9530.0,19.81999969482422,5
277.20000000000095,-0.3222086144063907,9750.0,21.940000534057617,5
277.300000000001,-0.3737549198560941,9640.0,13.739999771118164,5
277.400000000001,-0.22968744718080877,9640.0,37.97999954223633,5
277.500000000001,-0.18564185720938456,9630.0,45.40999984741211,5
277.60000000000105,-0.3299644317293754,8290.0,27.229999542236328,5
277.70000000000107,-0.3157033289345063,8380.0,28.899999618530273,5
277.8000000000011,-0.2115004592498248,9640.0,41.040000915527344,5
277.9000000000011,-0.3143439928379975,8590.0,28.190000534057617,5
278.00000000000114,-0.29473459207724095,8590.0,31.1299991607666,5
278.10000000000116,-0.2979237354242216,8680.0,30.290000915527344,5
278.2000000000012,-0.26421233032101166,9610.0,32.27000045776367,5
278.3000000000012,-0.2932354098472887,9700.0,27.059999465942383,5
278.4000000000012,-0.28544494674212956,9490.0,29.149999618530273,5
278.50000000000125,-0.27168917237200313,9420.0,31.670000076293945,5
278.6000000000013,-0.251835899105075,6080.0,46.08000183105469,5
278.7000000000013,-0.18266873697898894,9550.0,46.060001373291016,5
278.8000000000013,-0.28871669072082473,6160.0,41.83000183105469,5
278.90000000000134,-0.23374737527518827,6160.0,47.7400016784668,5
279.00000000000136,-0.1842078890134898,9510.0,45.880001068115234,5
279.1000000000014,-0.26298654875846467,9390.0,33.20000076293945,5
279.2000000000014,-0.3451634323157117,8780.0,22.649999618530273,5
279.30000000000143,-0.24777738522076068,9460.0,35.47999954223633,5
279.40000000000146,-0.34650479653863653,8680.0,22.93000030517578,5
279.5000000000015,-0.3448333790601921,8720.0,22.989999771118164,5
279.6000000000015,-0.34315698867559474,9850.0,17.90999984741211,5
279.7000000000015,-0.3541508576825142,9910.0,15.729999542236328,1
279.80000000000155,-0.35708554713474794,9890.0,15.319999694824219,1
279.90000000000157,-0.35846514235852533,9870.0,15.180000305175781,1
280.0000000000016,-0.3580007574741746,9870.0,15.260000228881836,1
280.1000000000016,-0.31466822849023296,9770.0,23.139999389648438,5
280.20000000000164,-0.3227609286902087,9770.0,21.760000228881836,5
280.30000000000166,-0.30434707780428033,9770.0,24.899999618530273,5
280.4000000000017,-0.19020585839704499,9340.0,45.22999954223633,5
280.5000000000017,-0.24429821444058994,5730.0,48.09000015258789,5
280.6000000000017,-0.29102020976175685,9760.0,27.209999084472656,5
280.70000000000175,-0.29422723950621216,9320.0,28.350000381469727,5
280.8000000000018,-0.2968497946820261,9780.0,26.139999389648438,5
280.9000000000018,0.004732418134409384,9290.0,76.94000244140625,5
281.0000000000018,0.015373530081148609,9280.0,78.6500015258789,5
281.10000000000184,0.026099335667015586,9270.0,80.37000274658203,5
281.20000000000186,-0.034163209746960216,9270.0,70.62000274658203,5
281.3000000000019,-0.23910799805429722,6640.0,45.58000183105469,5
281.4000000000019,-0.3143620456396676,9250.0,25.3700008392334,5
281.50000000000193,-0.30812053010636165,9230.0,26.459999084472656,5
281.60000000000196,-0.2460944779902913,6100.0,46.619998931884766,5
281.700000000002,-0.2336764631464655,8250.0,41.279998779296875,5
281.800000000002,-0.29822585902763926,9740.0,26.059999465942383,5
281.900000000002,-0.12470464858204562,8270.0,56.95000076293945,5
282.00000000000205,-0.32938383728447934,9700.0,20.940000534057617,5
282.10000000000207,-0.3249744577868988,9690.0,21.729999542236328,5
