azimuth_deg,horizon_deg,distance_m,height_taw,class_code
273.0,0.39029831677853877,4840.0,40.470001220703125,3
273.1,0.23329984191184674,4830.0,27.15999984741211,3
273.20000000000005,0.42130235674833155,5760.0,50.52000045776367,5
273.30000000000007,0.2505375355607092,6350.0,36.41999816894531,5
273.4000000000001,0.22897305073065782,6350.0,34.029998779296875,5
273.5000000000001,0.23582882929562793,6340.0,34.7400016784668,5
273.60000000000014,0.22923175951138142,6340.0,34.0099983215332,5
273.70000000000016,0.230478154904644,9210.0,48.7400016784668,5
273.8000000000002,0.33621870875729853,4780.0,35.5099983215332,4
273.9000000000002,0.2837663335538803,4790.0,31.190000534057617,3
274.0000000000002,0.3080438578527226,4800.0,33.279998779296875,3
274.10000000000025,0.3137150866039717,4760.0,33.5099983215332,3
274.2000000000003,0.3010880497532765,4770.0,32.52000045776367,3
274.3000000000003,0.31273907306192056,4770.0,33.4900016784668,3
274.4000000000003,0.21518354428714215,4750.0,25.280000686645508,3
274.50000000000034,0.2757906715675093,4740.0,30.25,4
274.60000000000036,0.24499190211378502,9090.0,50.40999984741211,5
274.7000000000004,0.3629381014153755,4730.0,37.38999938964844,4
274.8000000000004,0.24424520669591282,4320.0,25.59000015258789,4
274.90000000000043,0.2527333025607548,4320.0,26.229999542236328,4
275.00000000000045,0.2778578684321587,4310.0,28.06999969482422,4
275.1000000000005,0.23917668858000163,4690.0,26.979999542236328,3
275.2000000000005,0.24015399727712736,4690.0,27.059999465942383,3
275.3000000000005,0.29733734455216027,4080.0,28.209999084472656,3
275.40000000000055,0.34868435185494207,5610.0,42.189998626708984,5
275.50000000000057,0.22404042952570347,4670.0,25.649999618530273,3
275.6000000000006,0.3837613607531051,5600.0,45.54999923706055,5
275.7000000000006,0.30865013595765545,5610.0,38.27000045776367,5
275.80000000000064,0.2039382525215426,5880.0,29.190000534057617,5
275.90000000000066,0.3838279495641554,8910.0,71.01000213623047,5
276.0000000000007,0.43216737546576955,8900.0,78.44000244140625,5
276.1000000000007,0.44259198525011256,8890.0,79.97000122070312,5
276.2000000000007,0.32677576632359767,8880.0,61.93000030517578,5
276.30000000000075,0.245310999689478,5310.0,30.559999465942383,5
276.4000000000008,0.3031616410459331,8860.0,58.13999938964844,5
276.5000000000008,0.4468485310720412,8840.0,80.18000030517578,5
276.6000000000008,0.23511391051373032,5990.0,32.93000030517578,5
276.70000000000084,0.24752427978782487,4290.0,25.690000534057617,3
276.80000000000086,0.2510010413890153,4300.0,26.0,3
276.9000000000009,0.18415899223786797,4980.0,23.600000381469727,3
277.0000000000009,0.15986835773250144,4940.0,21.350000381469727,3
277.10000000000093,0.41600137608662247,5970.0,51.68000030517578,5
277.20000000000095,0.21724790466336455,5970.0,30.969999313354492,5
277.300000000001,0.20111485012425612,4960.0,24.989999771118164,3
277.400000000001,0.24563596746951646,5300.0,30.540000915527344,5
277.500000000001,0.28336386926114165,5300.0,34.029998779296875,5
277.60000000000105,0.2336943458928485,8650.0,46.290000915527344,5
277.70000000000107,0.27532358589153727,5870.0,36.459999084472656,5
277.8000000000011,0.6367974640436128,4860.0,61.529998779296875,3
277.9000000000011,0.20147322040877558,5280.0,26.3700008392334,3
278.00000000000114,0.19617170155608543,5270.0,25.84000015258789,4
278.10000000000116,0.38519583152931597,5410.0,44.27000045776367,5
278.2000000000012,0.1656191863982921,4840.0,21.489999771118164,3
278.3000000000012,0.15546804401676143,4860.0,20.700000762939453,3
278.4000000000012,0.34625918006226686,8630.0,63.13999938964844,5
278.50000000000125,0.14193267467392734,5500.0,21.59000015258789,5
278.6000000000013,0.14423288377245305,4930.0,19.969999313354492,3
278.7000000000013,0.12340281667986802,6030.0,21.3700008392334,5
278.8000000000013,0.10608671056650183,5210.0,17.399999618530273,4
278.90000000000134,0.10795624087440989,5210.0,17.56999969482422,4
279.00000000000136,0.12492211879559885,6050.0,21.59000015258789,5
279.1000000000014,0.13145946913682832,5960.0,22.0,5
279.2000000000014,0.14959110348685345,5160.0,21.190000534057617,4
279.30000000000143,0.1282486890582001,6030.0,21.8799991607666,5
279.40000000000146,0.3457991379135656,8530.0,62.349998474121094,5
279.5000000000015,0.3521337061166448,8520.0,63.220001220703125,5
279.6000000000015,0.3459605727686678,8510.0,62.22999954223633,5
279.7000000000015,0.31798158865515985,8490.0,57.939998626708984,5
279.80000000000155,0.1450083226644846,5040.0,20.389999389648438,4
279.90000000000157,0.4761962099431467,4740.0,46.83000183105469,3
280.0000000000016,0.9132216403293515,4740.0,82.98999786376953,3
280.1000000000016,0.4283689593023082,5120.0,45.970001220703125,3
280.20000000000164,0.4656313055605544,5120.0,49.29999923706055,3
280.30000000000166,0.4842063934291113,5120.0,50.959999084472656,3
280.4000000000017,0.482304150320855,5120.0,50.790000915527344,3
280.5000000000017,0.46339332773971337,5120.0,49.099998474121094,3
280.6000000000017,0.4241167615571548,5120.0,45.59000015258789,3
280.70000000000175,0.13090537805322447,5020.0,19.09000015258789,4
280.8000000000018,0.12400579765252104,6620.0,23.219999313354492,5
280.9000000000018,0.1939872241880744,6340.0,30.110000610351562,5
281.0000000000018,0.22382554578486163,6370.0,33.55500030517578,5
281.10000000000184,0.22360066979182244,6370.0,33.529998779296875,5
281.20000000000186,0.22371085951708045,6380.0,33.59000015258789,5
281.3000000000019,0.22387052784489386,6370.0,33.560001373291016,5
281.4000000000019,0.23104302024407833,8280.0,43.970001220703125,5
281.50000000000193,0.13176643036004224,6370.0,23.31999969482422,5
281.60000000000196,0.14758841406624124,5940.0,23.610000610351562,5
281.700000000002,0.24255480988415964,8270.0,45.58000183105469,5
281.800000000002,0.2085339755535121,6380.0,31.899999618530273,5
281.900000000002,0.14954688905861527,5980.0,23.950000762939453,5
282.00000000000205,0.14768487317479254,5940.0,23.6200008392334,5
282.10000000000207,0.13062112853799868,8520.0,30.280000686645508,5
282.2000000000021,0.19382888647654767,6330.0,30.049999237060547,5
282.3000000000021,0.15889057172478838,6330.0,26.190000534057617,5
282.40000000000214,0.12347618662038778,9010.0,30.860000610351562,5
282.50000000000216,0.2704232474187013,8160.0,48.959999084472656,5
282.6000000000022,0.11725342724642211,5840.0,20.18000030517578,5
282.7000000000022,0.2890034072303091,8120.0,51.36000061035156,5
282.8000000000022,0.19288172865299483,6350.0,30.030000686645508,5
282.90000000000225,0.2849593590743124,8030.0,50.2400016784668,5
283.0000000000023,0.18654703120457794,5780.0,27.0,5
283.1000000000023,0.11012910790764363,2530.0,11.199999809265137,1
283.2000000000023,0.11490322351400689,2470.0,11.270000457763672,1
283.30000000000234,0.1135854178425458,2460.0,11.1899995803833,1
283.40000000000236,0.16988214871424553,2920.0,15.140000343322754,4
283.5000000000024,0.15240857543436248,8170.0,32.189998626708984,5
283.6000000000024,0.1356114113916534,8160.0,29.760000228881836,5
283.70000000000243,0.13203252341903204,2890.0,13.130000114440918,4
283.80000000000246,0.1293636664198455,8720.0,30.780000686645508,5
283.9000000000025,0.16866506581279397,2130.0,12.479999542236328,3
284.0000000000025,0.12326270283934569,2280.0,11.15999984741211,1
284.1000000000025,0.28863458247458296,2130.0,16.940000534057617,3
284.20000000000255,0.3102045860182763,3100.0,23.34000015258789,3
284.30000000000257,0.1609170554014401,2110.0,12.130000114440918,3
284.4000000000026,0.1305057504428462,2180.0,11.1899995803833,1
284.5000000000026,0.13076857976873568,2180.0,11.199999809265137,1
284.60000000000264,0.2248486783352193,8180.0,42.56999969482422,5
284.70000000000266,0.11324243792629288,8550.0,27.790000915527344,5
284.8000000000027,0.11910533977839455,8530.0,28.600000381469727,5
284.9000000000027,0.15041057010450296,3000.0,14.390000343322754,4
285.00000000000273,0.19584353721196007,7830.0,36.849998474121094,5
285.10000000000275,0.174594933576584,3400.0,17.049999237060547,4
285.2000000000028,0.20217721963086308,9950.0,47.77000045776367,5
285.3000000000028,0.21806375344427917,2060.0,14.029999732971191,3
285.4000000000028,0.31339912202087916,7820.0,52.849998474121094,5
285.50000000000284,0.18432438485877928,3330.0,17.3700008392334,3
285.60000000000286,0.24932984753565016,3270.0,20.860000610351562,4
285.7000000000029,0.2516358108942569,3280.0,21.040000915527344,4
285.8000000000029,0.2558127115265375,3270.0,21.229999542236328,4
285.90000000000293,0.1886968662582715,3230.0,17.25,4
286.00000000000296,0.21015850001242123,3470.0,19.450000762939453,3
286.100000000003,0.45747853229978247,2280.0,24.459999084472656,3
286.200000000003,0.8317764945469508,2260.0,39.060001373291016,3
286.300000000003,0.8221446706054264,2260.0,38.68000030517578,3
286.40000000000305,0.9208381096746862,2250.0,42.40999984741211,3
286.50000000000307,0.8238538907149946,2220.0,38.15999984741211,3
286.6000000000031,0.8548179554924147,2220.0,39.36000061035156,3
286.7000000000031,0.714185816911477,2220.0,33.90999984741211,3
286.80000000000314,0.35621751602022195,8630.0,64.63999938964844,5
286.90000000000316,0.307641080472431,2120.0,17.59000015258789,4
287.0000000000032,0.3100733819142232,2120.0,17.68000030517578,4
287.1000000000032,0.4339846053128005,9680.0,85.62000274658203,5
287.20000000000323,0.7278602840417413,2230.0,34.56999969482422,3
287.30000000000325,0.8575859052151067,2230.0,39.619998931884766,3
287.4000000000033,1.631601139476394,2230.0,69.76000213623047,3
287.5000000000033,1.6287771618986828,2230.0,69.6500015258789,3
287.6000000000033,1.6565030355750723,2230.0,70.7300033569336,3
287.70000000000334,0.9839636799876113,2230.0,44.540000915527344,3
287.80000000000337,0.9771924039901153,2240.0,44.45000076293945,3
287.9000000000034,0.8927037237421305,3020.0,53.58000183105469,4
288.0000000000034,0.8825811491226601,3000.0,52.72999954223633,4
288.10000000000343,0.8871434750461897,2990.0,52.810001373291016,4
288.20000000000346,0.8882929003808703,2990.0,52.869998931884766,4
288.3000000000035,0.6629244355257898,2170.0,31.329999923706055,3
288.4000000000035,1.4274560360874784,2190.0,60.79999923706055,3
288.5000000000035,1.4159516774446241,2190.0,60.36000061035156,3
288.60000000000355,1.8485870344139164,2190.0,76.91000366210938,3
288.70000000000357,1.4915124856356852,2190.0,63.25,3
288.8000000000036,1.5400028315523082,2370.0,70.0,3
288.9000000000036,1.697251470533136,2190.0,71.12000274658203,3
289.00000000000364,1.0200597549900103,2180.0,45.040000915527344,3
289.10000000000366,0.7992655038110638,2110.0,35.63999938964844,3
289.2000000000037,0.45803437520274426,2240.0,24.149999618530273,3
289.3000000000037,0.8110417144359523,2010.0,34.630001068115234,3
289.40000000000373,0.8278564428850259,2010.0,35.220001220703125,3
289.50000000000375,0.8743324994133657,1914.0,35.36000061035156,3
289.6000000000038,0.7697167831121466,2010.0,33.18000030517578,3
289.7000000000038,0.3567147462855051,2030.0,18.81999969482422,3
289.8000000000038,0.6344227260141064,2030.0,28.65999984741211,3
289.90000000000384,0.6883243718908593,2030.0,30.56999969482422,3
290.00000000000387,0.5750756585302736,1460.0,20.700000762939453,3
290.1000000000039,0.7286778980465113,2020.0,31.8700008392334,3
290.2000000000039,1.2336396966526886,2010.0,49.459999084472656,3
290.30000000000393,1.259209508036851,2020.0,50.58000183105469,3
290.40000000000396,1.0380574724277725,2020.0,42.779998779296875,3
290.500000000004,1.1120621044631753,2020.0,45.38999938964844,3
290.600000000004,0.6810547392357538,1426.0,22.989999771118164,3
